timestamp,hour,requests_per_15min,total_tokens_15min,gpu_energy_j_per_15min,avg_gpu_power_w,server_room_power_kw
2024-05-24 07:30:00,7.5,59,8496,0.0,0.0,0.0
2024-05-24 07:45:00,7.75,55,7920,0.0,0.0,0.0
2024-05-24 08:00:00,8.0,113,16272,0.0,0.0,0.0
2024-05-24 08:15:00,8.25,114,16416,0.0,0.0,0.0
2024-05-24 08:30:00,8.5,106,15264,0.0,0.0,0.0
2024-05-24 08:45:00,8.75,98,14112,0.0,0.0,0.0
2024-05-24 09:00:00,9.0,160,23041,0.0,0.0,0.0
2024-05-24 09:15:00,9.25,92,13248,0.0,0.0,0.0
2024-05-24 09:30:00,9.5,157,22609,0.0,0.0,0.0
2024-05-24 09:45:00,9.75,121,17424,0.0,0.0,0.0
2024-05-24 10:00:00,10.0,141,20305,0.0,0.0,0.0
2024-05-24 10:15:00,10.25,162,23329,0.0,0.0,0.0
2024-05-24 10:30:00,10.5,145,20881,0.0,0.0,0.0
2024-05-24 10:45:00,10.75,171,24625,0.0,0.0,0.0
2024-05-24 11:00:00,11.0,188,27073,0.0,0.0,0.0
2024-05-24 11:15:00,11.25,185,26641,0.0,0.0,0.0
2024-05-24 11:30:00,11.5,129,18577,0.0,0.0,0.0
2024-05-24 11:45:00,11.75,210,30241,0.0,0.0,0.0
2024-05-24 12:00:00,12.0,182,26209,0.0,0.0,0.0
2024-05-24 12:15:00,12.25,217,31249,0.0,0.0,0.0
2024-05-24 12:30:00,12.5,188,27073,0.0,0.0,0.0
2024-05-24 12:45:00,12.75,192,27649,0.0,0.0,0.0
2024-05-24 13:00:00,13.0,246,35426,0.0,0.0,0.0
2024-05-24 13:15:00,13.25,179,25777,0.0,0.0,0.0
2024-05-24 13:30:00,13.5,160,23041,0.0,0.0,0.0
2024-05-24 13:45:00,13.75,192,27649,0.0,0.0,0.0
2024-05-24 14:00:00,14.0,200,28801,0.0,0.0,0.0
2024-05-24 14:15:00,14.25,189,27217,0.0,0.0,0.0
2024-05-24 14:30:00,14.5,190,27361,0.0,0.0,0.0
2024-05-24 14:45:00,14.75,205,29521,0.0,0.0,0.0
2024-05-24 15:00:00,15.0,175,25201,0.0,0.0,0.0
2024-05-24 15:15:00,15.25,198,28513,0.0,0.0,0.0
2024-05-24 15:30:00,15.5,186,26785,0.0,0.0,0.0
2024-05-24 15:45:00,15.75,189,27217,0.0,0.0,0.0
2024-05-24 16:00:00,16.0,128,18433,0.0,0.0,0.0
2024-05-24 16:15:00,16.25,230,33121,0.0,0.0,0.0
2024-05-24 16:30:00,16.5,178,25633,0.0,0.0,0.0
2024-05-24 16:45:00,16.75,183,26353,0.0,0.0,0.0
2024-05-24 17:00:00,17.0,140,20161,0.0,0.0,0.0
2024-05-24 17:15:00,17.25,101,14544,0.0,0.0,0.0
2024-05-24 17:30:00,17.5,182,26209,0.0,0.0,0.0
2024-05-24 17:45:00,17.75,104,14976,0.0,0.0,0.0
2024-05-24 18:00:00,18.0,117,16848,0.0,0.0,0.0
2024-05-24 18:15:00,18.25,182,26209,0.0,0.0,0.0
2024-05-24 18:30:00,18.5,139,20017,0.0,0.0,0.0
2024-05-24 18:45:00,18.75,105,15120,0.0,0.0,0.0
2024-05-24 19:00:00,19.0,156,22465,0.0,0.0,0.0
2024-05-24 19:15:00,19.25,101,14544,0.0,0.0,0.0
2024-05-24 19:30:00,19.5,147,21169,0.0,0.0,0.0
2024-05-24 19:45:00,19.75,86,12384,0.0,0.0,0.0
2024-05-24 20:00:00,20.0,24,3456,0.0,0.0,0.0
2024-05-24 20:15:00,20.25,68,9792,0.0,0.0,0.0
2024-05-24 20:30:00,20.5,42,6048,0.0,0.0,0.0
2024-05-24 20:45:00,20.75,101,14544,0.0,0.0,0.0
2024-05-24 21:00:00,21.0,84,12096,0.0,0.0,0.0
2024-05-24 21:15:00,21.25,78,11232,0.0,0.0,0.0
2024-05-24 21:30:00,21.5,21,3024,0.0,0.0,0.0
2024-05-24 21:45:00,21.75,79,11376,0.0,0.0,0.0
2024-05-24 22:00:00,22.0,78,11232,0.0,0.0,0.0
2024-05-24 22:15:00,22.25,18,2592,0.0,0.0,0.0
2024-05-24 22:30:00,22.5,62,8928,0.0,0.0,0.0
2024-05-24 22:45:00,22.75,66,9504,0.0,0.0,0.0
2024-05-24 23:00:00,23.0,10,1440,0.0,0.0,0.0
2024-05-24 23:15:00,23.25,35,5040,0.0,0.0,0.0
2024-05-24 23:30:00,23.5,121,17424,0.0,0.0,0.0
2024-05-24 23:45:00,23.75,74,10656,0.0,0.0,0.0
2024-05-25 00:00:00,0.0,14,2016,0.0,0.0,0.0
2024-05-25 00:15:00,0.25,62,8928,0.0,0.0,0.0
2024-05-25 00:30:00,0.5,89,12816,0.0,0.0,0.0
2024-05-25 00:45:00,0.75,75,10800,0.0,0.0,0.0
2024-05-25 01:00:00,1.0,27,3888,0.0,0.0,0.0
2024-05-25 01:15:00,1.25,54,7776,0.0,0.0,0.0
2024-05-25 01:30:00,1.5,12,1728,0.0,0.0,0.0
2024-05-25 01:45:00,1.75,92,13248,0.0,0.0,0.0
2024-05-25 02:00:00,2.0,35,5040,0.0,0.0,0.0
2024-05-25 02:15:00,2.25,56,8064,0.0,0.0,0.0
2024-05-25 02:30:00,2.5,46,6624,0.0,0.0,0.0
2024-05-25 02:45:00,2.75,93,13392,0.0,0.0,0.0
2024-05-25 03:00:00,3.0,10,1440,0.0,0.0,0.0
2024-05-25 03:15:00,3.25,42,6048,0.0,0.0,0.0
2024-05-25 03:30:00,3.5,42,6048,0.0,0.0,0.0
2024-05-25 03:45:00,3.75,55,7920,0.0,0.0,0.0
2024-05-25 04:00:00,4.0,18,2592,0.0,0.0,0.0
2024-05-25 04:15:00,4.25,85,12240,0.0,0.0,0.0
2024-05-25 04:30:00,4.5,42,6048,0.0,0.0,0.0
2024-05-25 04:45:00,4.75,45,6480,0.0,0.0,0.0
2024-05-25 05:00:00,5.0,74,10656,0.0,0.0,0.0
2024-05-25 05:15:00,5.25,99,14256,0.0,0.0,0.0
2024-05-25 05:30:00,5.5,74,10656,0.0,0.0,0.0
2024-05-25 05:45:00,5.75,80,11520,0.0,0.0,0.0
2024-05-25 06:00:00,6.0,64,9216,0.0,0.0,0.0
2024-05-25 06:15:00,6.25,145,20881,0.0,0.0,0.0
2024-05-25 06:30:00,6.5,61,8784,0.0,0.0,0.0
2024-05-25 06:45:00,6.75,95,13680,0.0,0.0,0.0
2024-05-25 07:00:00,7.0,42,6048,0.0,0.0,0.0
2024-05-25 07:15:00,7.25,111,15984,0.0,0.0,0.0
2024-05-25 07:30:00,7.5,134,19297,0.0,0.0,0.0
2024-05-25 07:45:00,7.75,60,8640,0.0,0.0,0.0
2024-05-25 08:00:00,8.0,130,18721,0.0,0.0,0.0
2024-05-25 08:15:00,8.25,98,14112,0.0,0.0,0.0
2024-05-25 08:30:00,8.5,73,10512,0.0,0.0,0.0
2024-05-25 08:45:00,8.75,91,13104,0.0,0.0,0.0
2024-05-25 09:00:00,9.0,124,17857,0.0,0.0,0.0
2024-05-25 09:15:00,9.25,113,16272,0.0,0.0,0.0
2024-05-25 09:30:00,9.5,26,3744,0.0,0.0,0.0
2024-05-25 09:45:00,9.75,114,16416,0.0,0.0,0.0
2024-05-25 10:00:00,10.0,95,13680,0.0,0.0,0.0
2024-05-25 10:15:00,10.25,153,22033,0.0,0.0,0.0
2024-05-25 10:30:00,10.5,176,25345,0.0,0.0,0.0
2024-05-25 10:45:00,10.75,137,19729,0.0,0.0,0.0
2024-05-25 11:00:00,11.0,158,22753,0.0,0.0,0.0
2024-05-25 11:15:00,11.25,112,16128,0.0,0.0,0.0
2024-05-25 11:30:00,11.5,137,19729,0.0,0.0,0.0
2024-05-25 11:45:00,11.75,138,19873,0.0,0.0,0.0
2024-05-25 12:00:00,12.0,213,30673,0.0,0.0,0.0
2024-05-25 12:15:00,12.25,192,27649,0.0,0.0,0.0
2024-05-25 12:30:00,12.5,194,27937,0.0,0.0,0.0
2024-05-25 12:45:00,12.75,172,24769,0.0,0.0,0.0
2024-05-25 13:00:00,13.0,230,33121,0.0,0.0,0.0
2024-05-25 13:15:00,13.25,199,28657,0.0,0.0,0.0
2024-05-25 13:30:00,13.5,190,27361,0.0,0.0,0.0
2024-05-25 13:45:00,13.75,227,32689,0.0,0.0,0.0
2024-05-25 14:00:00,14.0,182,26209,0.0,0.0,0.0
2024-05-25 14:15:00,14.25,268,38594,0.0,0.0,0.0
2024-05-25 14:30:00,14.5,196,28225,0.0,0.0,0.0
2024-05-25 14:45:00,14.75,212,30529,0.0,0.0,0.0
2024-05-25 15:00:00,15.0,219,31537,0.0,0.0,0.0
2024-05-25 15:15:00,15.25,182,26209,0.0,0.0,0.0
2024-05-25 15:30:00,15.5,188,27073,0.0,0.0,0.0
2024-05-25 15:45:00,15.75,228,32833,0.0,0.0,0.0
2024-05-25 16:00:00,16.0,185,26641,0.0,0.0,0.0
2024-05-25 16:15:00,16.25,191,27505,0.0,0.0,0.0
2024-05-25 16:30:00,16.5,189,27217,0.0,0.0,0.0
2024-05-25 16:45:00,16.75,182,26209,0.0,0.0,0.0
2024-05-25 17:00:00,17.0,171,24625,0.0,0.0,0.0
2024-05-25 17:15:00,17.25,97,13968,0.0,0.0,0.0
2024-05-25 17:30:00,17.5,154,22177,0.0,0.0,0.0
2024-05-25 17:45:00,17.75,141,20305,0.0,0.0,0.0
2024-05-25 18:00:00,18.0,189,27217,0.0,0.0,0.0
2024-05-25 18:15:00,18.25,169,24337,0.0,0.0,0.0
2024-05-25 18:30:00,18.5,97,13968,0.0,0.0,0.0
2024-05-25 18:45:00,18.75,100,14400,0.0,0.0,0.0
2024-05-25 19:00:00,19.0,86,12384,0.0,0.0,0.0
2024-05-25 19:15:00,19.25,114,16416,0.0,0.0,0.0
2024-05-25 19:30:00,19.5,137,19729,0.0,0.0,0.0
2024-05-25 19:45:00,19.75,85,12240,0.0,0.0,0.0
2024-05-25 20:00:00,20.0,124,17857,0.0,0.0,0.0
2024-05-25 20:15:00,20.25,67,9648,0.0,0.0,0.0
2024-05-25 20:30:00,20.5,58,8352,0.0,0.0,0.0
2024-05-25 20:45:00,20.75,62,8928,0.0,0.0,0.0
2024-05-25 21:00:00,21.0,46,6624,0.0,0.0,0.0
2024-05-25 21:15:00,21.25,54,7776,0.0,0.0,0.0
2024-05-25 21:30:00,21.5,72,10368,0.0,0.0,0.0
2024-05-25 21:45:00,21.75,69,9936,0.0,0.0,0.0
2024-05-25 22:00:00,22.0,65,9360,0.0,0.0,0.0
2024-05-25 22:15:00,22.25,78,11232,0.0,0.0,0.0
2024-05-25 22:30:00,22.5,10,1440,0.0,0.0,0.0
2024-05-25 22:45:00,22.75,10,1440,0.0,0.0,0.0
2024-05-25 23:00:00,23.0,61,8784,0.0,0.0,0.0
2024-05-25 23:15:00,23.25,67,9648,0.0,0.0,0.0
2024-05-25 23:30:00,23.5,73,10512,0.0,0.0,0.0
2024-05-25 23:45:00,23.75,19,2736,0.0,0.0,0.0
2024-05-26 00:00:00,0.0,23,3312,0.0,0.0,0.0
2024-05-26 00:15:00,0.25,14,2016,0.0,0.0,0.0
2024-05-26 00:30:00,0.5,64,9216,0.0,0.0,0.0
2024-05-26 00:45:00,0.75,19,2736,0.0,0.0,0.0
2024-05-26 01:00:00,1.0,100,14400,0.0,0.0,0.0
2024-05-26 01:15:00,1.25,23,3312,0.0,0.0,0.0
2024-05-26 01:30:00,1.5,29,4176,0.0,0.0,0.0
2024-05-26 01:45:00,1.75,68,9792,0.0,0.0,0.0
2024-05-26 02:00:00,2.0,10,1440,0.0,0.0,0.0
2024-05-26 02:15:00,2.25,94,13536,0.0,0.0,0.0
2024-05-26 02:30:00,2.5,10,1440,0.0,0.0,0.0
2024-05-26 02:45:00,2.75,24,3456,0.0,0.0,0.0
2024-05-26 03:00:00,3.0,97,13968,0.0,0.0,0.0
2024-05-26 03:15:00,3.25,39,5616,0.0,0.0,0.0
2024-05-26 03:30:00,3.5,57,8208,0.0,0.0,0.0
2024-05-26 03:45:00,3.75,94,13536,0.0,0.0,0.0
2024-05-26 04:00:00,4.0,31,4464,0.0,0.0,0.0
2024-05-26 04:15:00,4.25,84,12096,0.0,0.0,0.0
2024-05-26 04:30:00,4.5,121,17424,0.0,0.0,0.0
2024-05-26 04:45:00,4.75,38,5472,0.0,0.0,0.0
2024-05-26 05:00:00,5.0,52,7488,0.0,0.0,0.0
2024-05-26 05:15:00,5.25,85,12240,0.0,0.0,0.0
2024-05-26 05:30:00,5.5,61,8784,0.0,0.0,0.0
2024-05-26 05:45:00,5.75,10,1440,0.0,0.0,0.0
2024-05-26 06:00:00,6.0,82,11808,0.0,0.0,0.0
2024-05-26 06:15:00,6.25,89,12816,0.0,0.0,0.0
2024-05-26 06:30:00,6.5,63,9072,0.0,0.0,0.0
2024-05-26 06:45:00,6.75,82,11808,0.0,0.0,0.0
2024-05-26 07:00:00,7.0,79,11376,0.0,0.0,0.0
2024-05-26 07:15:00,7.25,39,5616,0.0,0.0,0.0
2024-05-26 07:30:00,7.5,60,8640,0.0,0.0,0.0
2024-05-26 07:45:00,7.75,144,20737,0.0,0.0,0.0
2024-05-26 08:00:00,8.0,155,22321,0.0,0.0,0.0
2024-05-26 08:15:00,8.25,99,14256,0.0,0.0,0.0
2024-05-26 08:30:00,8.5,110,15840,0.0,0.0,0.0
2024-05-26 08:45:00,8.75,114,16416,0.0,0.0,0.0
2024-05-26 09:00:00,9.0,135,19441,0.0,0.0,0.0
2024-05-26 09:15:00,9.25,99,14256,0.0,0.0,0.0
2024-05-26 09:30:00,9.5,156,22465,0.0,0.0,0.0
2024-05-26 09:45:00,9.75,135,19441,0.0,0.0,0.0
2024-05-26 10:00:00,10.0,131,18865,0.0,0.0,0.0
2024-05-26 10:15:00,10.25,141,20305,0.0,0.0,0.0
2024-05-26 10:30:00,10.5,145,20881,0.0,0.0,0.0
2024-05-26 10:45:00,10.75,112,16128,0.0,0.0,0.0
2024-05-26 11:00:00,11.0,208,29953,0.0,0.0,0.0
2024-05-26 11:15:00,11.25,191,27505,0.0,0.0,0.0
2024-05-26 11:30:00,11.5,178,25633,0.0,0.0,0.0
2024-05-26 11:45:00,11.75,200,28801,0.0,0.0,0.0
2024-05-26 12:00:00,12.0,122,17568,0.0,0.0,0.0
2024-05-26 12:15:00,12.25,180,25921,0.0,0.0,0.0
2024-05-26 12:30:00,12.5,200,28801,0.0,0.0,0.0
2024-05-26 12:45:00,12.75,203,29233,0.0,0.0,0.0
2024-05-26 13:00:00,13.0,156,22465,0.0,0.0,0.0
2024-05-26 13:15:00,13.25,178,25633,0.0,0.0,0.0
2024-05-26 13:30:00,13.5,200,28801,0.0,0.0,0.0
2024-05-26 13:45:00,13.75,170,24481,0.0,0.0,0.0
2024-05-26 14:00:00,14.0,191,27505,0.0,0.0,0.0
2024-05-26 14:15:00,14.25,164,23617,0.0,0.0,0.0
2024-05-26 14:30:00,14.5,181,26065,0.0,0.0,0.0
2024-05-26 14:45:00,14.75,145,20881,0.0,0.0,0.0
2024-05-26 15:00:00,15.0,121,17424,0.0,0.0,0.0
2024-05-26 15:15:00,15.25,278,40034,0.0,0.0,0.0
2024-05-26 15:30:00,15.5,207,29809,0.0,0.0,0.0
2024-05-26 15:45:00,15.75,144,20737,0.0,0.0,0.0
2024-05-26 16:00:00,16.0,209,30097,0.0,0.0,0.0
2024-05-26 16:15:00,16.25,243,34993,0.0,0.0,0.0
2024-05-26 16:30:00,16.5,204,29377,0.0,0.0,0.0
2024-05-26 16:45:00,16.75,134,19297,0.0,0.0,0.0
2024-05-26 17:00:00,17.0,159,22897,0.0,0.0,0.0
2024-05-26 17:15:00,17.25,123,17713,0.0,0.0,0.0
2024-05-26 17:30:00,17.5,130,18721,0.0,0.0,0.0
2024-05-26 17:45:00,17.75,121,17424,0.0,0.0,0.0
2024-05-26 18:00:00,18.0,192,27649,0.0,0.0,0.0
2024-05-26 18:15:00,18.25,132,19009,0.0,0.0,0.0
2024-05-26 18:30:00,18.5,90,12960,0.0,0.0,0.0
2024-05-26 18:45:00,18.75,94,13536,0.0,0.0,0.0
2024-05-26 19:00:00,19.0,138,19873,0.0,0.0,0.0
2024-05-26 19:15:00,19.25,182,26209,0.0,0.0,0.0
2024-05-26 19:30:00,19.5,129,18577,0.0,0.0,0.0
2024-05-26 19:45:00,19.75,107,15408,0.0,0.0,0.0
2024-05-26 20:00:00,20.0,113,16272,0.0,0.0,0.0
2024-05-26 20:15:00,20.25,57,8208,0.0,0.0,0.0
2024-05-26 20:30:00,20.5,100,14400,0.0,0.0,0.0
2024-05-26 20:45:00,20.75,94,13536,0.0,0.0,0.0
2024-05-26 21:00:00,21.0,48,6912,0.0,0.0,0.0
2024-05-26 21:15:00,21.25,86,12384,0.0,0.0,0.0
2024-05-26 21:30:00,21.5,55,7920,0.0,0.0,0.0
2024-05-26 21:45:00,21.75,48,6912,0.0,0.0,0.0
2024-05-26 22:00:00,22.0,48,6912,0.0,0.0,0.0
2024-05-26 22:15:00,22.25,64,9216,0.0,0.0,0.0
2024-05-26 22:30:00,22.5,66,9504,0.0,0.0,0.0
2024-05-26 22:45:00,22.75,72,10368,0.0,0.0,0.0
2024-05-26 23:00:00,23.0,48,6912,0.0,0.0,0.0
2024-05-26 23:15:00,23.25,48,6912,0.0,0.0,0.0
2024-05-26 23:30:00,23.5,10,1440,0.0,0.0,0.0
2024-05-26 23:45:00,23.75,32,4608,0.0,0.0,0.0
2024-05-27 00:00:00,0.0,20,2880,0.0,0.0,0.0
2024-05-27 00:15:00,0.25,32,4608,0.0,0.0,0.0
2024-05-27 00:30:00,0.5,50,7200,0.0,0.0,0.0
2024-05-27 00:45:00,0.75,16,2304,0.0,0.0,0.0
2024-05-27 01:00:00,1.0,48,6912,0.0,0.0,0.0
2024-05-27 01:15:00,1.25,114,16416,0.0,0.0,0.0
2024-05-27 01:30:00,1.5,38,5472,0.0,0.0,0.0
2024-05-27 01:45:00,1.75,10,1440,0.0,0.0,0.0
2024-05-27 02:00:00,2.0,64,9216,0.0,0.0,0.0
2024-05-27 02:15:00,2.25,39,5616,0.0,0.0,0.0
2024-05-27 02:30:00,2.5,49,7056,0.0,0.0,0.0
2024-05-27 02:45:00,2.75,74,10656,0.0,0.0,0.0
2024-05-27 03:00:00,3.0,10,1440,0.0,0.0,0.0
2024-05-27 03:15:00,3.25,42,6048,0.0,0.0,0.0
2024-05-27 03:30:00,3.5,53,7632,0.0,0.0,0.0
2024-05-27 03:45:00,3.75,42,6048,0.0,0.0,0.0
2024-05-27 04:00:00,4.0,24,3456,0.0,0.0,0.0
2024-05-27 04:15:00,4.25,91,13104,0.0,0.0,0.0
2024-05-27 04:30:00,4.5,71,10224,0.0,0.0,0.0
2024-05-27 04:45:00,4.75,41,5904,0.0,0.0,0.0
2024-05-27 05:00:00,5.0,41,5904,0.0,0.0,0.0
2024-05-27 05:15:00,5.25,42,6048,0.0,0.0,0.0
2024-05-27 05:30:00,5.5,84,12096,0.0,0.0,0.0
2024-05-27 05:45:00,5.75,82,11808,0.0,0.0,0.0
2024-05-27 06:00:00,6.0,47,6768,0.0,0.0,0.0
2024-05-27 06:15:00,6.25,57,8208,0.0,0.0,0.0
2024-05-27 06:30:00,6.5,96,13824,0.0,0.0,0.0
2024-05-27 06:45:00,6.75,73,10512,0.0,0.0,0.0
2024-05-27 07:00:00,7.0,88,12672,0.0,0.0,0.0
2024-05-27 07:15:00,7.25,113,16272,0.0,0.0,0.0
2024-05-27 07:30:00,7.5,46,6624,0.0,0.0,0.0
2024-05-27 07:45:00,7.75,103,14832,0.0,0.0,0.0
2024-05-27 08:00:00,8.0,92,13248,0.0,0.0,0.0
2024-05-27 08:15:00,8.25,119,17136,0.0,0.0,0.0
2024-05-27 08:30:00,8.5,172,24769,0.0,0.0,0.0
2024-05-27 08:45:00,8.75,60,8640,0.0,0.0,0.0
2024-05-27 09:00:00,9.0,93,13392,0.0,0.0,0.0
2024-05-27 09:15:00,9.25,119,17136,0.0,0.0,0.0
2024-05-27 09:30:00,9.5,144,20737,0.0,0.0,0.0
2024-05-27 09:45:00,9.75,137,19729,0.0,0.0,0.0
2024-05-27 10:00:00,10.0,143,20593,0.0,0.0,0.0
2024-05-27 10:15:00,10.25,179,25777,0.0,0.0,0.0
2024-05-27 10:30:00,10.5,131,18865,0.0,0.0,0.0
2024-05-27 10:45:00,10.75,106,15264,0.0,0.0,0.0
2024-05-27 11:00:00,11.0,138,19873,0.0,0.0,0.0
2024-05-27 11:15:00,11.25,182,26209,0.0,0.0,0.0
2024-05-27 11:30:00,11.5,218,31393,0.0,0.0,0.0
2024-05-27 11:45:00,11.75,177,25489,0.0,0.0,0.0
2024-05-27 12:00:00,12.0,223,32113,0.0,0.0,0.0
2024-05-27 12:15:00,12.25,235,33841,0.0,0.0,0.0
2024-05-27 12:30:00,12.5,188,27073,0.0,0.0,0.0
2024-05-27 12:45:00,12.75,182,26209,0.0,0.0,0.0
2024-05-27 13:00:00,13.0,217,31249,0.0,0.0,0.0
2024-05-27 13:15:00,13.25,180,25921,0.0,0.0,0.0
2024-05-27 13:30:00,13.5,170,24481,0.0,0.0,0.0
2024-05-27 13:45:00,13.75,191,27505,0.0,0.0,0.0
2024-05-27 14:00:00,14.0,219,31537,0.0,0.0,0.0
2024-05-27 14:15:00,14.25,188,27073,0.0,0.0,0.0
2024-05-27 14:30:00,14.5,192,27649,0.0,0.0,0.0
2024-05-27 14:45:00,14.75,206,29665,0.0,0.0,0.0
2024-05-27 15:00:00,15.0,143,20593,0.0,0.0,0.0
2024-05-27 15:15:00,15.25,211,30385,0.0,0.0,0.0
2024-05-27 15:30:00,15.5,215,30961,0.0,0.0,0.0
2024-05-27 15:45:00,15.75,225,32401,0.0,0.0,0.0
2024-05-27 16:00:00,16.0,180,25921,0.0,0.0,0.0
2024-05-27 16:15:00,16.25,164,23617,0.0,0.0,0.0
2024-05-27 16:30:00,16.5,180,25921,0.0,0.0,0.0
2024-05-27 16:45:00,16.75,126,18145,0.0,0.0,0.0
2024-05-27 17:00:00,17.0,192,27649,0.0,0.0,0.0
2024-05-27 17:15:00,17.25,170,24481,0.0,0.0,0.0
2024-05-27 17:30:00,17.5,139,20017,0.0,0.0,0.0
2024-05-27 17:45:00,17.75,152,21889,0.0,0.0,0.0
2024-05-27 18:00:00,18.0,150,21601,0.0,0.0,0.0
2024-05-27 18:15:00,18.25,104,14976,0.0,0.0,0.0
2024-05-27 18:30:00,18.5,134,19297,0.0,0.0,0.0
2024-05-27 18:45:00,18.75,108,15552,0.0,0.0,0.0
2024-05-27 19:00:00,19.0,109,15696,0.0,0.0,0.0
2024-05-27 19:15:00,19.25,117,16848,0.0,0.0,0.0
2024-05-27 19:30:00,19.5,48,6912,0.0,0.0,0.0
2024-05-27 19:45:00,19.75,126,18145,0.0,0.0,0.0
2024-05-27 20:00:00,20.0,27,3888,0.0,0.0,0.0
2024-05-27 20:15:00,20.25,111,15984,0.0,0.0,0.0
2024-05-27 20:30:00,20.5,74,10656,0.0,0.0,0.0
2024-05-27 20:45:00,20.75,49,7056,0.0,0.0,0.0
2024-05-27 21:00:00,21.0,57,8208,0.0,0.0,0.0
2024-05-27 21:15:00,21.25,76,10944,0.0,0.0,0.0
2024-05-27 21:30:00,21.5,81,11664,0.0,0.0,0.0
2024-05-27 21:45:00,21.75,44,6336,0.0,0.0,0.0
2024-05-27 22:00:00,22.0,68,9792,0.0,0.0,0.0
2024-05-27 22:15:00,22.25,102,14688,0.0,0.0,0.0
2024-05-27 22:30:00,22.5,81,11664,0.0,0.0,0.0
2024-05-27 22:45:00,22.75,30,4320,0.0,0.0,0.0
2024-05-27 23:00:00,23.0,80,11520,0.0,0.0,0.0
2024-05-27 23:15:00,23.25,86,12384,0.0,0.0,0.0
2024-05-27 23:30:00,23.5,73,10512,0.0,0.0,0.0
2024-05-27 23:45:00,23.75,54,7776,0.0,0.0,0.0
2024-05-28 00:00:00,0.0,67,9648,0.0,0.0,0.0
2024-05-28 00:15:00,0.25,103,14832,0.0,0.0,0.0
2024-05-28 00:30:00,0.5,52,7488,0.0,0.0,0.0
2024-05-28 00:45:00,0.75,10,1440,0.0,0.0,0.0
2024-05-28 01:00:00,1.0,53,7632,0.0,0.0,0.0
2024-05-28 01:15:00,1.25,101,14544,0.0,0.0,0.0
2024-05-28 01:30:00,1.5,61,8784,0.0,0.0,0.0
2024-05-28 01:45:00,1.75,75,10800,0.0,0.0,0.0
2024-05-28 02:00:00,2.0,38,5472,0.0,0.0,0.0
2024-05-28 02:15:00,2.25,48,6912,0.0,0.0,0.0
2024-05-28 02:30:00,2.5,33,4752,0.0,0.0,0.0
2024-05-28 02:45:00,2.75,83,11952,0.0,0.0,0.0
2024-05-28 03:00:00,3.0,71,10224,0.0,0.0,0.0
2024-05-28 03:15:00,3.25,32,4608,0.0,0.0,0.0
2024-05-28 03:30:00,3.5,47,6768,0.0,0.0,0.0
2024-05-28 03:45:00,3.75,10,1440,0.0,0.0,0.0
2024-05-28 04:00:00,4.0,39,5616,0.0,0.0,0.0
2024-05-28 04:15:00,4.25,77,11088,0.0,0.0,0.0
2024-05-28 04:30:00,4.5,71,10224,0.0,0.0,0.0
2024-05-28 04:45:00,4.75,65,9360,0.0,0.0,0.0
2024-05-28 05:00:00,5.0,56,8064,0.0,0.0,0.0
2024-05-28 05:15:00,5.25,31,4464,0.0,0.0,0.0
2024-05-28 05:30:00,5.5,61,8784,0.0,0.0,0.0
2024-05-28 05:45:00,5.75,24,3456,0.0,0.0,0.0
2024-05-28 06:00:00,6.0,58,8352,0.0,0.0,0.0
2024-05-28 06:15:00,6.25,99,14256,0.0,0.0,0.0
2024-05-28 06:30:00,6.5,64,9216,0.0,0.0,0.0
2024-05-28 06:45:00,6.75,69,9936,0.0,0.0,0.0
2024-05-28 07:00:00,7.0,59,8496,0.0,0.0,0.0
2024-05-28 07:15:00,7.25,170,24481,0.0,0.0,0.0
2024-05-28 07:30:00,7.5,72,10368,0.0,0.0,0.0
2024-05-28 07:45:00,7.75,105,15120,0.0,0.0,0.0
2024-05-28 08:00:00,8.0,122,17568,0.0,0.0,0.0
2024-05-28 08:15:00,8.25,83,11952,0.0,0.0,0.0
2024-05-28 08:30:00,8.5,79,11376,0.0,0.0,0.0
2024-05-28 08:45:00,8.75,120,17280,0.0,0.0,0.0
2024-05-28 09:00:00,9.0,113,16272,0.0,0.0,0.0
2024-05-28 09:15:00,9.25,115,16560,0.0,0.0,0.0
2024-05-28 09:30:00,9.5,159,22897,0.0,0.0,0.0
2024-05-28 09:45:00,9.75,114,16416,0.0,0.0,0.0
2024-05-28 10:00:00,10.0,157,22609,0.0,0.0,0.0
2024-05-28 10:15:00,10.25,121,17424,0.0,0.0,0.0
2024-05-28 10:30:00,10.5,112,16128,0.0,0.0,0.0
2024-05-28 10:45:00,10.75,197,28369,0.0,0.0,0.0
2024-05-28 11:00:00,11.0,99,14256,0.0,0.0,0.0
2024-05-28 11:15:00,11.25,90,12960,0.0,0.0,0.0
2024-05-28 11:30:00,11.5,186,26785,0.0,0.0,0.0
2024-05-28 11:45:00,11.75,201,28945,0.0,0.0,0.0
2024-05-28 12:00:00,12.0,147,21169,0.0,0.0,0.0
2024-05-28 12:15:00,12.25,216,31105,0.0,0.0,0.0
2024-05-28 12:30:00,12.5,225,32401,0.0,0.0,0.0
2024-05-28 12:45:00,12.75,188,27073,0.0,0.0,0.0
2024-05-28 13:00:00,13.0,175,25201,0.0,0.0,0.0
2024-05-28 13:15:00,13.25,240,34561,0.0,0.0,0.0
2024-05-28 13:30:00,13.5,203,29233,0.0,0.0,0.0
2024-05-28 13:45:00,13.75,214,30817,0.0,0.0,0.0
